"","pair","from","to","n","cumsum","percent","lat_from","lon_from","lat_to","lon_to","dist"
"1","AEP-COR","AEP","COR",20570,0.0804751043594268,0.0804751043594268,-34.5592,-58.4156,-31.323601,-64.208,649.131068000237
"2","AEP-BRC","AEP","BRC",15187,0.139890535079243,0.059415430719816,-34.5592,-58.4156,-41.1511993408,-71.1575012207,1335.25291323595
"3","AEP-MDZ","AEP","MDZ",15037,0.198719127410439,0.0588285923311959,-34.5592,-58.4156,-32.8316993713,-68.7929000854,978.593522270588
"4","AEP-SLA","AEP","SLA",12901,0.249191141087685,0.0504720136772467,-34.5592,-58.4156,-24.8560009003,-65.4861984253,1275.96916558133
"5","AEP-IGR","AEP","IGR",12523,0.29818432202561,0.0489931809379242,-34.5592,-58.4156,-25.7373008728,-54.473400116,1051.36156141707
"6","AEP-NQN","AEP","NQN",11198,0.341993763864057,0.0438094418384473,-34.5592,-58.4156,-38.9490013123,-68.1557006836,994.797266841656
"7","AEP-CRD","AEP","CRD",8547,0.375431815247626,0.0334380513835693,-34.5592,-58.4156,-45.7853,-67.4655,1463.89865362164
"8","AEP-TUC","AEP","TUC",8426,0.408396483664375,0.0329646684167492,-34.5592,-58.4156,-26.8409,-65.104897,1069.68446118843
"9","AEP-USH","AEP","USH",7485,0.437679719256515,0.0292832355921395,-34.5592,-58.4156,-54.8433,-68.2958,2381.38232211113
"10","AEP-BHI","AEP","BHI",6858,0.464509970384223,0.0268302511277078,-34.5592,-58.4156,-38.725,-62.1693,571.476873342855
"11","AEP-FTE","AEP","FTE",5627,0.486524234469322,0.0220142640850994,-34.5592,-58.4156,-50.2803,-72.053101,2068.49611997712
"12","AEP-RES","AEP","RES",5060,0.506320249445438,0.0197960149761157,-34.5592,-58.4156,-27.45,-59.0561,792.854187864759
"13","AEP-MDQ","AEP","MDQ",4424,0.523628069653804,0.0173078202083667,-34.5592,-58.4156,-37.9342,-57.5733,382.803257005086
"14","AEP-JUJ","AEP","JUJ",4320,0.540529015246061,0.0169009455922569,-34.5592,-58.4156,-24.3927993774,-65.0978012085,1301.56423908006
"15","AEP-UAQ","AEP","UAQ",4277,0.55726173383358,0.0167327185875191,-34.5592,-58.4156,-31.571501,-68.418198,988.985039468328
"16","AEP-PSS","AEP","PSS",3907,0.57254691772917,0.0152851838955897,-34.5592,-58.4156,-27.3858,-55.9707,830.916908497093
"17","COR-EZE","COR","EZE",3720,0.587100509766947,0.0145535920377767,-31.323601,-64.208,-34.8222,-58.5358,656.063174562069
"18","AEP-REL","AEP","REL",3711,0.601618891501406,0.0145183817344595,-34.5592,-58.4156,-43.2105,-65.2703,1129.28336443293
"19","AEP-RGL","AEP","RGL",3690,0.616055115861459,0.0144362243600527,-34.5592,-58.4156,-51.6089,-69.3126,2086.912120765
"20","EZE-MDZ","EZE","MDZ",3459,0.629587609103037,0.0135324932415779,-34.8222,-58.5358,-32.8316993713,-68.7929000854,972.48769790091
"21","AEP-ROS","AEP","ROS",2999,0.641320464619514,0.0117328555164765,-34.5592,-58.4156,-32.9036,-60.785,286.16493512126
"22","COR-MDZ","COR","MDZ",2961,0.652904654410873,0.0115841897913594,-31.323601,-64.208,-32.8316993713,-68.7929000854,463.334584364926
"23","AEP-EZE","AEP","EZE",2836,0.663999812211716,0.0110951578008427,-34.5592,-58.4156,-34.8222,-58.5358,31.2410023753717
"24","AEP-FMA","AEP","FMA",2781,0.674879795936731,0.0108799837250154,-34.5592,-58.4156,-26.2127,-58.2281,928.262077184171
"25","AEP-PRA","AEP","PRA",2641,0.685212063832368,0.0103322678956367,-34.5592,-58.4156,-31.7948,-60.4804,362.488287183049
"26","FTE-USH","FTE","USH",2574,0.695282210581087,0.0100701467487197,-50.2803,-72.053101,-54.8433,-68.2958,567.202602072938
"27","AEP-LUQ","AEP","LUQ",2551,0.705262375443552,0.00998016486246464,-34.5592,-58.4156,-33.2732009888,-66.3563995361,746.349851770207
"28","AEP-SDE","AEP","SDE",2464,0.714902174040617,0.00963979859706503,-34.5592,-58.4156,-27.7655563354,-64.3099975586,940.40642262671
"29","AEP-CNQ","AEP","CNQ",2424,0.724385482400717,0.00948330836009968,-34.5592,-58.4156,-27.4455,-58.7619,791.693818310053
"30","EZE-ROS","EZE","ROS",2337,0.733528424495417,0.00914294209470007,-34.8222,-58.5358,-32.9036,-60.785,297.71042490318
"31","MDZ-NQN","MDZ","NQN",2239,0.742287965509552,0.00875954101413498,-32.8316993713,-68.7929000854,-38.9490013123,-68.1557006836,682.624694273032
"32","AEP-RCU","AEP","RCU",1925,0.749819058163509,0.00753109265395705,-34.5592,-58.4156,-33.0850982666,-64.2612991333,564.235864221372
"33","AEP-RGA","AEP","RGA",1829,0.756974574248749,0.00715551608524023,-34.5592,-58.4156,-53.7777,-67.7494,2258.39334416189
"34","BRC-EZE","BRC","EZE",1778,0.763930565281858,0.00695599103310942,-41.1511993408,-71.1575012207,-34.8222,-58.5358,1308.98105375333
"35","AEP-IRJ","AEP","IRJ",1753,0.770788749916865,0.00685818463500608,-34.5592,-58.4156,-29.3815994263,-66.7957992554,977.295189268469
"36","AEP-CPC","AEP","CPC",1674,0.777337866333864,0.00654911641699953,-34.5592,-58.4156,-40.0754013062,-71.137298584,1279.55918543179
"37","AEP-PMY","AEP","PMY",1579,0.783515318438071,0.00617745210420685,-34.5592,-58.4156,-42.7592,-65.1027,1080.13124649321
"38","AEP-CTC","AEP","CTC",1571,0.789661472494885,0.00614615405681378,-34.5592,-58.4156,-28.5956001282,-65.751701355,959.989453449234
"39","EZE-SLA","EZE","SLA",1495,0.795510295101464,0.00584882260657963,-34.8222,-58.5358,-24.8560009003,-65.4861984253,1294.26295118824
"40","CRD-NQN","CRD","NQN",1485,0.801319995148803,0.0058097000473383,-45.7853,-67.4655,-38.9490013123,-68.1557006836,762.264920685486
"41","AEP-AFA","AEP","AFA",1458,0.807024064286189,0.00570406913738669,-34.5592,-58.4156,-34.588299,-68.4039,914.135927653481
"42","EZE-IGR","EZE","IGR",1456,0.812720308911728,0.00569624462553842,-34.8222,-58.5358,-25.7373008728,-54.473400116,1082.59094232567
"43","COR-SLA","COR","SLA",1311,0.817849276428267,0.00512896751653906,-31.323601,-64.208,-24.8560009003,-65.4861984253,729.991995696251
"44","AEP-EQS","AEP","EQS",1302,0.822943033641489,0.00509375721322186,-34.5592,-58.4156,-42.908000946,-71.139503479,1439.30533463219
"45","AEP-RSA","AEP","RSA",1254,0.827849002570352,0.00490596892886345,-34.5592,-58.4156,-36.588299,-64.275703,575.891441627817
"46","BRC-COR","BRC","COR",1101,0.832156396342823,0.00430739377247102,-41.1511993408,-71.1575012207,-31.323601,-64.208,1256.97483402678
"47","COR-ROS","COR","ROS",1089,0.836416843044205,0.00426044670138142,-31.323601,-64.208,-32.9036,-60.785,367.116310292154
"48","EZE-MDQ","EZE","MDQ",1082,0.840649903954117,0.00423306090991248,-34.8222,-58.5358,-37.9342,-57.5733,356.598916921949
"49","COR-IGR","COR","IGR",1078,0.844867315840333,0.00421741188621595,-31.323601,-64.208,-25.7373008728,-54.473400116,1135.06945015119
"50","BHI-MDQ","BHI","MDQ",1070,0.849053429679156,0.00418611383882288,-38.725,-62.1693,-37.9342,-57.5733,410.378752454714
"51","COR-CRD","COR","CRD",1065,0.853219982238358,0.00416655255920221,-31.323601,-64.208,-45.7853,-67.4655,1632.4419025594
"52","AEP-SFN","AEP","SFN",1046,0.857312201935002,0.00409221969664368,-34.5592,-58.4156,-31.7117,-60.8117,387.303687839139
"53","EZE-RGA","EZE","RGA",1013,0.861275317186149,0.00396311525114727,-34.8222,-58.5358,-53.7777,-67.7494,2227.25138914169
"54","JUJ-SLA","JUJ","SLA",998,0.865179748598434,0.00390443141228527,-24.3927993774,-65.0978012085,-24.8560009003,-65.4861984253,64.7625297812951
"55","AEP-FDO","AEP","FDO",995,0.869072443242947,0.00389269464451287,-34.5592,-58.4156,-34.4532,-58.5896,19.8276163502763
"56","COR-NQN","COR","NQN",960,0.872828208930115,0.00375576568716819,-31.323601,-64.208,-38.9490013123,-68.1557006836,920.499674374544
"57","COR-USH","COR","USH",937,0.876493992731028,0.00366578380091312,-31.323601,-64.208,-54.8433,-68.2958,2635.17766472277
"58","AEP-VDM","AEP","VDM",936,0.880155864276017,0.00366187154498899,-34.5592,-58.4156,-40.8692,-63.0004,808.982256697962
"59","MDZ-ROS","MDZ","ROS",927,0.883782525517689,0.00362666124167179,-32.8316993713,-68.7929000854,-32.9036,-60.785,747.765394969782
"60","COR-RES","COR","RES",898,0.887295731337561,0.00351320581987191,-31.323601,-64.208,-27.45,-59.0561,659.129458102708
"61","COR-JUJ","COR","JUJ",880,0.890738516550799,0.00344278521323751,-31.323601,-64.208,-24.3927993774,-65.0978012085,775.607407334201
"62","BRC-ROS","BRC","ROS",876,0.89416565274034,0.00342713618954097,-41.1511993408,-71.1575012207,-32.9036,-60.785,1297.72887637695
"63","BRC-FTE","BRC","FTE",811,0.897338492294812,0.0031728395544723,-41.1511993408,-71.1575012207,-50.2803,-72.053101,1017.46738175302
"64","IGR-SLA","IGR","SLA",802,0.900476121545967,0.00313762925115509,-25.7373008728,-54.473400116,-24.8560009003,-65.4861984253,1111.13994624616
"65","EZE-REL","EZE","REL",769,0.903484646351626,0.00300852480565869,-34.8222,-58.5358,-43.2105,-65.2703,1098.43763250006
"66","EZE-USH","EZE","USH",747,0.906407101526953,0.00292245517532775,-34.8222,-58.5358,-54.8433,-68.2958,2350.25516539694
"67","CRD-RGL","CRD","RGL",724,0.909239574816026,0.00283247328907268,-45.7853,-67.4655,-51.6089,-69.3126,661.533532127849
"68","IGR-ROS","IGR","ROS",722,0.912064223593251,0.00282464877722441,-25.7373008728,-54.473400116,-32.9036,-60.785,1004.1778111806
"69","MDZ-SLA","MDZ","SLA",672,0.914693259574268,0.00262903598101773,-32.8316993713,-68.7929000854,-24.8560009003,-65.4861984253,943.355314505542
"70","CTC-IRJ","CTC","IRJ",664,0.917290997507893,0.00259773793362467,-28.5956001282,-65.751701355,-29.3815994263,-66.7957992554,133.982351494615
"71","CRD-REL","CRD","REL",662,0.919880910929669,0.0025899134217764,-45.7853,-67.4655,-43.2105,-65.2703,335.055216774157
"72","REL-USH","REL","USH",643,0.922396491488887,0.00251558055921786,-43.2105,-65.2703,-54.8433,-68.2958,1311.86278063343
"73","BRC-VDM","BRC","VDM",634,0.924876861744788,0.00248037025590066,-41.1511993408,-71.1575012207,-40.8692,-63.0004,684.903753202502
"74","COR-TUC","COR","TUC",633,0.927353319744764,0.00247645799997653,-31.323601,-64.208,-26.8409,-65.104897,506.008671647031
"75","ROS-SLA","ROS","SLA",603,0.929712410067017,0.00235909032225252,-32.9036,-60.785,-24.8560009003,-65.4861984253,1004.78712832676
"76","BHI-REL","BHI","REL",593,0.932032377830028,0.00231996776301119,-38.725,-62.1693,-43.2105,-65.2703,562.525627904276
"77","NQN-NQN","NQN","NQN",563,0.934234977915315,0.00220260008528718,-38.9490013123,-68.1557006836,-38.9490013123,-68.1557006836,0
"78","EZE-FTE","EZE","FTE",536,0.936331947090651,0.00209696917533557,-34.8222,-58.5358,-50.2803,-72.053101,2037.53531346318
"79","BHI-USH","BHI","USH",461,0.938135497071676,0.00180354998102556,-38.725,-62.1693,-54.8433,-68.2958,1850.23976012274
"80","EZE-FDO","EZE","FDO",455,0.939915573517157,0.00178007644548076,-34.8222,-58.5358,-34.4532,-58.5896,41.3250885577196
"81","AEP-RCQ","AEP","RCQ",410,0.941519598446052,0.00160402492889475,-34.5592,-58.4156,-29.2103,-59.68,606.614575003918
"82","BRC-FDO","BRC","FDO",353,0.942900624787271,0.00138102634121914,-41.1511993408,-71.1575012207,-34.4532,-58.5896,1329.74280827511
"83","MDZ-UAQ","MDZ","UAQ",353,0.94428165112849,0.00138102634121914,-32.8316993713,-68.7929000854,-31.571501,-68.418198,144.494417591009
"84","COR-FTE","COR","FTE",338,0.945603993630847,0.00132234250235713,-31.323601,-64.208,-50.2803,-72.053101,2205.89803864938
"85","RGA-RGL","RGA","RGL",336,0.946918511621356,0.00131451799050887,-53.7777,-67.7494,-51.6089,-69.3126,263.149650800657
"86","FDO-MDQ","FDO","MDQ",334,0.948225205100017,0.0013066934786606,-34.4532,-58.5896,-37.9342,-57.5733,397.660020448166
"87","CRD-LHS","CRD","LHS",333,0.949527986322753,0.00130278122273647,-45.7853,-67.4655,-46.5382995605,-68.9653015137,142.659810823816
"88","COR-RCU","COR","RCU",314,0.950756434682931,0.00122844836017793,-31.323601,-64.208,-33.0850982666,-64.2612991333,195.933734173121
"89","FDO-ROS","FDO","ROS",309,0.951965321763488,0.00120888708055726,-34.4532,-58.5896,-32.9036,-60.785,266.365527443905
"90","FTE-ROS","FTE","ROS",309,0.953174208844046,0.00120888708055726,-50.2803,-72.053101,-32.9036,-60.785,2141.84272572191
"91","COR-MDQ","COR","MDQ",305,0.954367446900906,0.00119323805686073,-31.323601,-64.208,-37.9342,-57.5733,952.736456583557
"92","FDO-MDZ","FDO","MDZ",292,0.955509825630753,0.00114237872984699,-34.4532,-58.5896,-32.8316993713,-68.7929000854,961.135628841924
"93","COR-FDO","COR","FDO",242,0.956456591564394,0.000946765933640315,-31.323601,-64.208,-34.4532,-58.5896,629.363151295753
"94","COR-REL","COR","REL",239,0.957391620730262,0.000935029165867914,-31.323601,-64.208,-43.2105,-65.2703,1325.06861055281
"95","BRC-NQN","BRC","NQN",228,0.958283615080964,0.000891994350702446,-41.1511993408,-71.1575012207,-38.9490013123,-68.1557006836,353.85757684778
"96","FDO-RES","FDO","RES",218,0.959136486872425,0.00085287179146111,-34.4532,-58.5896,-27.45,-59.0561,779.986659137711
"97","FTE-FTE","FTE","FTE",216,0.959981534152038,0.000845047279612843,-50.2803,-72.053101,-50.2803,-72.053101,0
"98","BHI-NQN","BHI","NQN",210,0.960803107896106,0.000821573744068042,-38.725,-62.1693,-38.9490013123,-68.1557006836,519.00685059144
"99","CRD-FDO","CRD","FDO",203,0.961597295848705,0.000794187952599107,-45.7853,-67.4655,-34.4532,-58.5896,1466.66214422786
"100","MDQ-TUC","MDQ","TUC",196,0.962364098009835,0.000766802161130172,-37.9342,-57.5733,-26.8409,-65.104897,1420.57709226364
"101","NQN-PMQ","NQN","PMQ",189,0.963103514379497,0.000739416369661238,-38.9490013123,-68.1557006836,-46.5378990173,-70.9786987305,874.608414528436
"102","FTE-REL","FTE","REL",187,0.96383510623731,0.000731591857812971,-50.2803,-72.053101,-43.2105,-65.2703,939.915208672862
"103","FDO-PSS","FDO","PSS",178,0.964531487791805,0.000696381554495769,-34.4532,-58.5896,-27.3858,-55.9707,824.511691679126
"104","EZE-UAQ","EZE","UAQ",161,0.965161360995591,0.000629873203785499,-34.8222,-58.5358,-31.571501,-68.418198,987.44237696906
"105","CRD-PMY","CRD","PMY",159,0.965783409687528,0.000622048691937232,-45.7853,-67.4655,-42.7592,-65.1027,385.460638354364
"106","JUJ-TUC","JUJ","TUC",155,0.966389809355769,0.000606399668240698,-24.3927993774,-65.0978012085,-26.8409,-65.104897,272.217298637724
"107","MDQ-ROS","MDQ","ROS",155,0.96699620902401,0.000606399668240698,-37.9342,-57.5733,-32.9036,-60.785,630.443639574437
"108","BHI-BRC","BHI","BRC",151,0.967586959668554,0.000590750644544164,-38.725,-62.1693,-41.1511993408,-71.1575012207,811.939049618861
"109","FTE-RGL","FTE","RGL",137,0.96812293873016,0.000535979061606294,-50.2803,-72.053101,-51.6089,-69.3126,242.232116701598
"110","FDO-UAQ","FDO","UAQ",135,0.968651093279918,0.000528154549758027,-34.4532,-58.5896,-31.571501,-68.418198,970.327764540977
"111","MDQ-MDQ","MDQ","MDQ",135,0.969179247829676,0.000528154549758027,-37.9342,-57.5733,-37.9342,-57.5733,0
"112","BRC-MDQ","BRC","MDQ",128,0.969680016587965,0.000500768758289092,-41.1511993408,-71.1575012207,-37.9342,-57.5733,1217.00131113783
"113","BRC-CRD","BRC","CRD",127,0.97017687309033,0.000496856502364959,-41.1511993408,-71.1575012207,-45.7853,-67.4655,595.063415627862
"114","FDO-REL","FDO","REL",126,0.970669817336771,0.000492944246440825,-34.4532,-58.5896,-43.2105,-65.2703,1131.82256130799
"115","EZE-PMY","EZE","PMY",125,0.971158849327288,0.000489031990516692,-34.8222,-58.5358,-42.7592,-65.1027,1049.36749617943
"116","MDQ-NQN","MDQ","NQN",122,0.971636144550032,0.000477295222744291,-37.9342,-57.5733,-38.9490013123,-68.1557006836,927.992313418668
"117","CRD-EZE","CRD","EZE",120,0.972105615260928,0.000469470710896024,-45.7853,-67.4655,-34.8222,-58.5358,1432.98613148281
"118","MDQ-MDZ","MDQ","MDZ",120,0.972575085971824,0.000469470710896024,-37.9342,-57.5733,-32.8316993713,-68.7929000854,1163.46476008301
"119","RGL-USH","RGL","USH",120,0.97304455668272,0.000469470710896024,-51.6089,-69.3126,-54.8433,-68.2958,365.952041298166
"120","FDO-PRA","FDO","PRA",113,0.973486641602147,0.000442084919427089,-34.4532,-58.5896,-31.7948,-60.4804,344.049974402243
"121","FDO-VDM","FDO","VDM",113,0.973928726521574,0.000442084919427089,-34.4532,-58.5896,-40.8692,-63.0004,811.948528177803
"122","BHI-FDO","BHI","FDO",112,0.974366899185077,0.000438172663502956,-38.725,-62.1693,-34.4532,-58.5896,572.394561275327
"123","FDO-NQN","FDO","NQN",112,0.97480507184858,0.000438172663502956,-34.4532,-58.5896,-38.9490013123,-68.1557006836,987.746353453617
"124","FDO-FDO","FDO","FDO",111,0.975239332256159,0.000434260407578822,-34.4532,-58.5896,-34.4532,-58.5896,0
"125","FDO-IGR","FDO","IGR",111,0.975673592663738,0.000434260407578822,-34.4532,-58.5896,-25.7373008728,-54.473400116,1046.64654578139
"126","FDO-FMA","FDO","FMA",109,0.976100028559468,0.000426435895730555,-34.4532,-58.5896,-26.2127,-58.2281,916.956080101744
"127","AEP-AEP","AEP","AEP",106,0.976514727687426,0.000414699127958155,-34.5592,-58.4156,-34.5592,-58.4156,0
"128","AEP-NEC","AEP","NEC",105,0.97692551455946,0.000410786872034021,-34.5592,-58.4156,-38.4831,-58.8172,437.789619691619
"129","PMY-PMY","PMY","PMY",103,0.977328476919646,0.000402962360185754,-42.7592,-65.1027,-42.7592,-65.1027,0
"130","FDO-USH","FDO","USH",97,0.977707965744287,0.000379488824640953,-34.4532,-58.5896,-54.8433,-68.2958,2388.46767590753
"131","CRD-FTE","CRD","FTE",96,0.978083542313004,0.000375576568716819,-45.7853,-67.4655,-50.2803,-72.053101,604.869846151243
"132","EZE-RES","EZE","RES",93,0.978447382113948,0.000363839800944419,-34.8222,-58.5358,-27.45,-59.0561,821.24128629223
"133","FDO-RGL","FDO","RGL",92,0.978807309658969,0.000359927545020285,-34.4532,-58.5896,-51.6089,-69.3126,2092.13617114094
"134","CPC-NQN","CPC","NQN",87,0.979147675924368,0.000340366265399617,-40.0754013062,-71.137298584,-38.9490013123,-68.1557006836,284.776674011164
"135","EQS-FDO","EQS","FDO",87,0.979488042189768,0.000340366265399617,-42.908000946,-71.139503479,-34.4532,-58.5896,1436.11359920985
"136","EZE-EZE","EZE","EZE",86,0.979824496199243,0.000336454009475484,-34.8222,-58.5358,-34.8222,-58.5358,0
"137","PMY-USH","PMY","USH",84,0.980153125696871,0.000328629497627217,-42.7592,-65.1027,-54.8433,-68.2958,1363.5213056018
"138","FDO-RGA","FDO","RGA",83,0.980477842938574,0.000324717241703083,-34.4532,-58.5896,-53.7777,-67.7494,2265.37653297323
"139","RGA-USH","RGA","USH",83,0.980802560180277,0.000324717241703083,-53.7777,-67.7494,-54.8433,-68.2958,123.676273997738
"140","IGR-PSS","IGR","PSS",82,0.981123365166056,0.00032080498577895,-25.7373008728,-54.473400116,-27.3858,-55.9707,236.166809636695
"141","AEP-LGS","AEP","LGS",78,0.981428521128138,0.000305155962082416,-34.5592,-58.4156,-35.493598938,-69.5743026733,1020.81179698069
"142","CPC-FDO","CPC","FDO",78,0.981733677090221,0.000305155962082416,-40.0754013062,-71.137298584,-34.4532,-58.5896,1272.51722239999
"143","EQS-REL","EQS","REL",76,0.982031008540455,0.000297331450234149,-42.908000946,-71.139503479,-43.2105,-65.2703,477.925548002872
"144","BRC-RES","BRC","RES",71,0.982308778711068,0.000277770170613481,-41.1511993408,-71.1575012207,-27.45,-59.0561,1881.7809077826
"145","FDO-TUC","FDO","TUC",69,0.982578724369833,0.000269945658765214,-34.4532,-58.5896,-26.8409,-65.104897,1050.55552697972
"146","FDO-SLA","FDO","SLA",67,0.98284084551675,0.000262121146916947,-34.4532,-58.5896,-24.8560009003,-65.4861984253,1257.28681273734
"147","BRC-MDZ","BRC","MDZ",66,0.983099054407743,0.000258208890992813,-41.1511993408,-71.1575012207,-32.8316993713,-68.7929000854,948.512931542802
"148","EZE-NQN","EZE","NQN",64,0.983349438786888,0.000250384379144546,-34.8222,-58.5358,-38.9490013123,-68.1557006836,970.103468000413
"149","CRD-PMQ","CRD","PMQ",63,0.983595910910108,0.000246472123220413,-45.7853,-67.4655,-46.5378990173,-70.9786987305,283.191434521138
"150","BRC-PRA","BRC","PRA",61,0.98383455852148,0.000238647611372146,-41.1511993408,-71.1575012207,-31.7948,-60.4804,1409.81132218184
"151","FDO-PMY","FDO","PMY",60,0.984069293876928,0.000234735355448012,-34.4532,-58.5896,-42.7592,-65.1027,1082.37458544818
"152","FDO-SFN","FDO","SFN",59,0.984300116976452,0.000230823099523878,-34.4532,-58.5896,-31.7117,-60.8117,368.468773273961
"153","LPG-MDQ","LPG","MDQ",58,0.984527027820052,0.000226910843599745,-34.9722,-57.8947,-37.9342,-57.5733,330.610679698405
"154","FDO-JUJ","FDO","JUJ",53,0.984734377384031,0.000207349563979077,-34.4532,-58.5896,-24.3927993774,-65.0978012085,1283.21273079252
"155","PMY-VDM","PMY","VDM",50,0.984929990180238,0.000195612796206677,-42.7592,-65.1027,-40.8692,-63.0004,272.966949600857
"156","BRC-REL","BRC","REL",49,0.98512169072052,0.000191700540282543,-41.1511993408,-71.1575012207,-43.2105,-65.2703,536.257494406377
"157","FDO-RSA","FDO","RSA",48,0.985309479004879,0.00018778828435841,-34.4532,-58.5896,-36.588299,-64.275703,566.596262007531
"158","AEP-TDL","AEP","TDL",47,0.985493355033313,0.000183876028434276,-34.5592,-58.4156,-37.2374000549,-59.2279014587,306.654767734349
"159","BRC-CPC","BRC","CPC",47,0.985677231061747,0.000183876028434276,-41.1511993408,-71.1575012207,-40.0754013062,-71.137298584,119.635436961148
"160","EZE-RGL","EZE","RGL",46,0.985857194834257,0.000179963772510143,-34.8222,-58.5358,-51.6089,-69.3126,2055.67452268059
"161","RCQ-ROS","RCQ","ROS",46,0.986037158606767,0.000179963772510143,-29.2103,-59.68,-32.9036,-60.785,423.941038785228
"162","AEP-COC","AEP","COC",45,0.986213210123353,0.000176051516586009,-34.5592,-58.4156,-31.2969,-57.9966,364.851735155479
"163","EZE-TUC","EZE","TUC",44,0.986385349384015,0.000172139260661875,-34.8222,-58.5358,-26.8409,-65.104897,1086.09238718345
"164","EZE-PRA","EZE","PRA",43,0.986553576388753,0.000168227004737742,-34.8222,-58.5358,-31.7948,-60.4804,382.044548010293
"165","FDO-FTE","FDO","FTE",40,0.986710066625718,0.000156490236965341,-34.4532,-58.5896,-50.2803,-72.053101,2071.42733022796
"166","PSS-PSS","PSS","PSS",40,0.986866556862684,0.000156490236965341,-27.3858,-55.9707,-27.3858,-55.9707,0
"167","FDO-RCU","FDO","RCU",39,0.987019134843725,0.000152577981041208,-34.4532,-58.5896,-33.0850982666,-64.2612991333,545.79474461872
"168","AEP-OVR","AEP","OVR",38,0.987167800568842,0.000148665725117074,-34.5592,-58.4156,-36.8899993896,-60.2165985107,305.929125598258
"169","EZE-PSS","EZE","PSS",37,0.987312554038035,0.000144753469192941,-34.8222,-58.5358,-27.3858,-55.9707,862.097532133653
"170","MDZ-MDZ","MDZ","MDZ",35,0.98744948299538,0.000136928957344674,-32.8316993713,-68.7929000854,-32.8316993713,-68.7929000854,0
"171","ROS-USH","ROS","USH",35,0.987586411952724,0.000136928957344674,-32.9036,-60.785,-54.8433,-68.2958,2509.3634832356
"172","COR-PSS","COR","PSS",34,0.987719428654145,0.00013301670142054,-31.323601,-64.208,-27.3858,-55.9707,910.119672273088
"173","AEP-GNR","AEP","GNR",33,0.987848533099641,0.000129104445496407,-34.5592,-58.4156,-39.0007019043,-67.6204986572,956.321736285084
"174","BRC-PMY","BRC","PMY",33,0.987977637545138,0.000129104445496407,-41.1511993408,-71.1575012207,-42.7592,-65.1027,531.501578394481
"175","CRD-RGA","CRD","RGA",33,0.988106741990634,0.000129104445496407,-45.7853,-67.4655,-53.7777,-67.7494,888.946092220421
"176","AEP-VME","AEP","VME",32,0.988231934180206,0.000125192189572273,-34.5592,-58.4156,-33.7299003601,-65.3873977661,648.053993563474
"177","CRD-USH","CRD","USH",32,0.988357126369779,0.000125192189572273,-45.7853,-67.4655,-54.8433,-68.2958,1008.90840953943
"178","EPA-EPA","EPA","EPA",32,0.988482318559351,0.000125192189572273,-34.6099,-58.6126,-34.6099,-58.6126,0
"179","MDQ-PMY","MDQ","PMY",32,0.988607510748923,0.000125192189572273,-37.9342,-57.5733,-42.7592,-65.1027,833.065199955757
"180","ROS-ROS","ROS","ROS",32,0.988732702938495,0.000125192189572273,-32.9036,-60.785,-32.9036,-60.785,0
"181","AFA-AFA","AFA","AFA",31,0.988853982872144,0.00012127993364814,-34.588299,-68.4039,-34.588299,-68.4039,0
"182","BHI-RGA","BHI","RGA",31,0.988975262805792,0.00012127993364814,-38.725,-62.1693,-53.7777,-67.7494,1726.56350140445
"183","BRC-SLA","BRC","SLA",31,0.98909654273944,0.00012127993364814,-41.1511993408,-71.1575012207,-24.8560009003,-65.4861984253,1886.39192350383
"184","COR-COR","COR","COR",31,0.989217822673088,0.00012127993364814,-31.323601,-64.208,-31.323601,-64.208,0
"185","EZE-JUJ","EZE","JUJ",31,0.989339102606736,0.00012127993364814,-34.8222,-58.5358,-24.3927993774,-65.0978012085,1321.00215081871
"186","FDO-LUQ","FDO","LUQ",31,0.989460382540384,0.00012127993364814,-34.4532,-58.5896,-33.2732009888,-66.3563995361,728.839035061787
"187","RCU-UAQ","RCU","UAQ",31,0.989581662474032,0.00012127993364814,-33.0850982666,-64.2612991333,-31.571501,-68.418198,425.253355050671
"188","REL-RGA","REL","RGA",31,0.989702942407681,0.00012127993364814,-43.2105,-65.2703,-53.7777,-67.7494,1188.94120060301
"189","BHI-EZE","BHI","EZE",30,0.989820310085404,0.000117367677724006,-38.725,-62.1693,-34.8222,-58.5358,541.24456125233
"190","SLA-TUC","SLA","TUC",30,0.989937677763129,0.000117367677724006,-24.8560009003,-65.4861984253,-26.8409,-65.104897,223.98417323716
"191","BRC-EQS","BRC","EQS",27,0.99004330867308,0.000105630909951605,-41.1511993408,-71.1575012207,-42.908000946,-71.139503479,195.353080034403
"192","LUQ-LUQ","LUQ","LUQ",27,0.990148939583032,0.000105630909951605,-33.2732009888,-66.3563995361,-33.2732009888,-66.3563995361,0
"193","NQN-PMY","NQN","PMY",27,0.990254570492983,0.000105630909951605,-38.9490013123,-68.1557006836,-42.7592,-65.1027,495.325696026453
"194","BRC-RSA","BRC","RSA",26,0.990356289147011,0.000101718654027472,-41.1511993408,-71.1575012207,-36.588299,-64.275703,782.086853550163
"195","FDO-LGS","FDO","LGS",26,0.990458007801038,0.000101718654027472,-34.4532,-58.5896,-35.493598938,-69.5743026733,1007.00139161156
"196","NQN-ROS","NQN","ROS",26,0.990559726455066,0.000101718654027472,-38.9490013123,-68.1557006836,-32.9036,-60.785,943.971204238088
